Leitura,Data 
2.041,2018-11-14 14:31:11
2.041,2018-11-14 14:31:16
2.041,2018-11-14 14:31:21
2.046,2018-11-14 14:31:25
2.051,2018-11-14 14:31:30
2.051,2018-11-14 14:31:35
2.046,2018-11-14 14:31:39
2.046,2018-11-14 14:31:44
2.046,2018-11-14 14:31:49
2.041,2018-11-14 14:31:54
2.046,2018-11-14 14:31:58
2.046,2018-11-14 14:32:03
2.041,2018-11-14 14:32:08
2.046,2018-11-14 14:32:13
2.036,2018-11-14 14:32:17
2.041,2018-11-14 14:32:22
2.046,2018-11-14 14:32:27
2.041,2018-11-14 14:32:31
2.051,2018-11-14 14:32:36
2.041,2018-11-14 14:32:41
2.036,2018-11-14 14:32:46
2.036,2018-11-14 14:32:50
2.031,2018-11-14 14:32:55
2.031,2018-11-14 14:33:00
2.031,2018-11-14 14:33:04
2.036,2018-11-14 14:33:09
2.031,2018-11-14 14:33:14
2.021,2018-11-14 14:33:19
2.036,2018-11-14 14:33:23
2.036,2018-11-14 14:33:28
2.026,2018-11-14 14:33:33
2.031,2018-11-14 14:33:38
2.026,2018-11-14 14:33:42
2.031,2018-11-14 14:33:47
2.026,2018-11-14 14:33:52
2.017,2018-11-14 14:33:56
2.021,2018-11-14 14:34:01
2.021,2018-11-14 14:34:06
2.017,2018-11-14 14:34:11
2.017,2018-11-14 14:34:15
2.017,2018-11-14 14:34:20
2.021,2018-11-14 14:34:25
2.012,2018-11-14 14:34:29
2.012,2018-11-14 14:34:34
2.017,2018-11-14 14:34:39
2.017,2018-11-14 14:34:44
2.002,2018-11-14 14:34:48
2.026,2018-11-14 14:34:53
2.08,2018-11-14 14:34:58
2.173,2018-11-14 14:35:03
2.363,2018-11-14 14:35:07
2.373,2018-11-14 14:35:12
2.583,2018-11-14 14:35:17
2.617,2018-11-14 14:35:21
2.612,2018-11-14 14:35:26
2.627,2018-11-14 14:35:31
2.627,2018-11-14 14:35:36
2.637,2018-11-14 14:35:40
2.637,2018-11-14 14:35:45
2.607,2018-11-14 14:35:50
2.588,2018-11-14 14:35:54
2.515,2018-11-14 14:35:59
2.544,2018-11-14 14:36:04
2.29,2018-11-14 14:36:09
2.026,2018-11-14 14:36:13
2.007,2018-11-14 14:36:18
2.041,2018-11-14 14:36:23
2.065,2018-11-14 14:36:28
2.031,2018-11-14 14:36:32
2.021,2018-11-14 14:36:37
2.021,2018-11-14 14:36:42
2.021,2018-11-14 14:36:46
2.026,2018-11-14 14:36:51
2.026,2018-11-14 14:36:56
2.026,2018-11-14 14:37:01
2.031,2018-11-14 14:37:05
2.031,2018-11-14 14:37:10
2.031,2018-11-14 14:37:15
2.041,2018-11-14 14:37:19
2.031,2018-11-14 14:37:24
2.036,2018-11-14 14:37:29
2.036,2018-11-14 14:37:34
2.041,2018-11-14 14:37:38
2.036,2018-11-14 14:37:43
2.041,2018-11-14 14:37:48
2.036,2018-11-14 14:37:53
2.046,2018-11-14 14:37:57
2.041,2018-11-14 14:38:02
2.056,2018-11-14 14:38:07
2.051,2018-11-14 14:38:11
2.046,2018-11-14 14:38:16
2.051,2018-11-14 14:38:21
2.051,2018-11-14 14:38:26
2.056,2018-11-14 14:38:30
2.051,2018-11-14 14:38:35
2.056,2018-11-14 14:38:40
2.051,2018-11-14 14:38:44
2.061,2018-11-14 14:38:49
2.065,2018-11-14 14:38:54
2.061,2018-11-14 14:38:59
2.075,2018-11-14 14:39:03
2.07,2018-11-14 14:39:08
2.075,2018-11-14 14:39:13
2.07,2018-11-14 14:39:18
2.07,2018-11-14 14:39:22
2.075,2018-11-14 14:39:27
2.075,2018-11-14 14:39:32
2.075,2018-11-14 14:39:36
2.075,2018-11-14 14:39:41
2.075,2018-11-14 14:39:46
2.08,2018-11-14 14:39:51
2.075,2018-11-14 14:39:55
2.085,2018-11-14 14:40:00
2.08,2018-11-14 14:40:05
2.085,2018-11-14 14:40:09
2.085,2018-11-14 14:40:14
2.085,2018-11-14 14:40:19
2.09,2018-11-14 14:40:24
2.09,2018-11-14 14:40:28
2.09,2018-11-14 14:40:33
2.095,2018-11-14 14:40:38
2.085,2018-11-14 14:40:42
2.09,2018-11-14 14:40:47
2.095,2018-11-14 14:40:52
2.09,2018-11-14 14:40:57
2.09,2018-11-14 14:41:01
2.09,2018-11-14 14:41:06
2.09,2018-11-14 14:41:11
2.104,2018-11-14 14:41:16
2.09,2018-11-14 14:41:20
2.095,2018-11-14 14:41:25
2.09,2018-11-14 14:41:30
2.095,2018-11-14 14:41:34
2.09,2018-11-14 14:41:39
2.09,2018-11-14 14:41:44
2.09,2018-11-14 14:41:49
2.095,2018-11-14 14:41:53
2.09,2018-11-14 14:41:58
2.095,2018-11-14 14:42:03
2.085,2018-11-14 14:42:07
2.095,2018-11-14 14:42:12
2.085,2018-11-14 14:42:17
2.09,2018-11-14 14:42:22
2.08,2018-11-14 14:42:26
2.095,2018-11-14 14:42:31
2.08,2018-11-14 14:42:36
2.085,2018-11-14 14:42:41
2.085,2018-11-14 14:42:45
2.08,2018-11-14 14:42:50
2.08,2018-11-14 14:42:55
2.075,2018-11-14 14:42:59
2.075,2018-11-14 14:43:04
2.08,2018-11-14 14:43:09
2.08,2018-11-14 14:43:14
2.08,2018-11-14 14:43:18
2.075,2018-11-14 14:43:23
2.08,2018-11-14 14:43:28
2.08,2018-11-14 14:43:32
2.075,2018-11-14 14:43:37
2.07,2018-11-14 14:43:42
2.07,2018-11-14 14:43:47
2.07,2018-11-14 14:43:51
2.065,2018-11-14 14:43:56
2.065,2018-11-14 14:44:01
2.061,2018-11-14 14:44:06
2.07,2018-11-14 14:44:10
2.061,2018-11-14 14:44:15
2.061,2018-11-14 14:44:20
2.056,2018-11-14 14:44:24
2.061,2018-11-14 14:44:29
2.051,2018-11-14 14:44:34
2.061,2018-11-14 14:44:39
2.051,2018-11-14 14:44:43
2.051,2018-11-14 14:44:48
2.056,2018-11-14 14:44:53
2.051,2018-11-14 14:44:57
2.051,2018-11-14 14:45:02
2.056,2018-11-14 14:45:07
2.051,2018-11-14 14:45:12
2.046,2018-11-14 14:45:16
2.036,2018-11-14 14:45:21
2.036,2018-11-14 14:45:26
2.051,2018-11-14 14:45:31
2.051,2018-11-14 14:45:35
2.046,2018-11-14 14:45:40
2.036,2018-11-14 14:45:45
2.031,2018-11-14 14:45:49
2.061,2018-11-14 14:45:54
2.671,2018-11-14 14:45:59
2.69,2018-11-14 14:46:04
2.681,2018-11-14 14:46:08
2.686,2018-11-14 14:46:13
2.69,2018-11-14 14:46:18
2.69,2018-11-14 14:46:22
2.69,2018-11-14 14:46:27
2.69,2018-11-14 14:46:32
2.681,2018-11-14 14:46:37
2.681,2018-11-14 14:46:41
2.671,2018-11-14 14:46:46
2.676,2018-11-14 14:46:51
2.676,2018-11-14 14:46:56
2.666,2018-11-14 14:47:00
2.661,2018-11-14 14:47:05
2.661,2018-11-14 14:47:10
2.661,2018-11-14 14:47:14
2.656,2018-11-14 14:47:19
2.646,2018-11-14 14:47:24
2.637,2018-11-14 14:47:29
2.637,2018-11-14 14:47:33
2.622,2018-11-14 14:47:38
2.593,2018-11-14 14:47:43
2.539,2018-11-14 14:47:47
2.256,2018-11-14 14:47:52
2.065,2018-11-14 14:47:57
2.153,2018-11-14 14:48:02
2.354,2018-11-14 14:48:06
2.485,2018-11-14 14:48:11
2.5,2018-11-14 14:48:16
2.476,2018-11-14 14:48:21
2.51,2018-11-14 14:48:25
2.505,2018-11-14 14:48:30
2.344,2018-11-14 14:48:35
2.437,2018-11-14 14:48:39
2.354,2018-11-14 14:48:44
2.363,2018-11-14 14:48:49
2.5,2018-11-14 14:48:54
2.539,2018-11-14 14:48:58
2.563,2018-11-14 14:49:03
2.588,2018-11-14 14:49:08
2.598,2018-11-14 14:49:12
2.607,2018-11-14 14:49:17
2.598,2018-11-14 14:49:22
2.622,2018-11-14 14:49:27
2.627,2018-11-14 14:49:31
2.632,2018-11-14 14:49:36
2.632,2018-11-14 14:49:41
2.637,2018-11-14 14:49:46
2.642,2018-11-14 14:49:50
2.651,2018-11-14 14:49:55
2.651,2018-11-14 14:50:00
2.656,2018-11-14 14:50:04
2.666,2018-11-14 14:50:09
2.666,2018-11-14 14:50:14
2.661,2018-11-14 14:50:19
2.666,2018-11-14 14:50:23
2.646,2018-11-14 14:50:28
2.637,2018-11-14 14:50:33
2.598,2018-11-14 14:50:37
2.505,2018-11-14 14:50:42
2.329,2018-11-14 14:50:47
2.178,2018-11-14 14:50:52
2.056,2018-11-14 14:50:56
2.046,2018-11-14 14:51:01
2.041,2018-11-14 14:51:06
2.051,2018-11-14 14:51:10
2.056,2018-11-14 14:51:15
2.056,2018-11-14 14:51:20
2.056,2018-11-14 14:51:25
2.065,2018-11-14 14:51:29
2.061,2018-11-14 14:51:34
2.061,2018-11-14 14:51:39
2.07,2018-11-14 14:51:44
2.075,2018-11-14 14:51:48
2.08,2018-11-14 14:51:53
2.075,2018-11-14 14:51:58
2.09,2018-11-14 14:52:02
2.08,2018-11-14 14:52:07
2.08,2018-11-14 14:52:12
2.085,2018-11-14 14:52:17
2.095,2018-11-14 14:52:21
2.095,2018-11-14 14:52:26
2.095,2018-11-14 14:52:31
2.095,2018-11-14 14:52:35
2.1,2018-11-14 14:52:40
2.1,2018-11-14 14:52:45
2.104,2018-11-14 14:52:50
2.1,2018-11-14 14:52:54
2.104,2018-11-14 14:52:59
2.109,2018-11-14 14:53:04
2.1,2018-11-14 14:53:09
2.104,2018-11-14 14:53:13
2.109,2018-11-14 14:53:18
2.1,2018-11-14 14:53:23
2.104,2018-11-14 14:53:27
2.109,2018-11-14 14:53:32
2.109,2018-11-14 14:53:37
2.119,2018-11-14 14:53:42
2.114,2018-11-14 14:53:46
2.119,2018-11-14 14:53:51
2.119,2018-11-14 14:53:56
2.124,2018-11-14 14:54:00
2.119,2018-11-14 14:54:05
2.114,2018-11-14 14:54:10
2.124,2018-11-14 14:54:15
2.124,2018-11-14 14:54:19
2.119,2018-11-14 14:54:24
2.124,2018-11-14 14:54:29
2.129,2018-11-14 14:54:34
2.129,2018-11-14 14:54:38
2.124,2018-11-14 14:54:43
2.129,2018-11-14 14:54:48
2.134,2018-11-14 14:54:52
2.129,2018-11-14 14:54:57
2.124,2018-11-14 14:55:02
2.129,2018-11-14 14:55:07
2.129,2018-11-14 14:55:11
2.129,2018-11-14 14:55:16
2.134,2018-11-14 14:55:21
2.134,2018-11-14 14:55:25
2.144,2018-11-14 14:55:30
2.144,2018-11-14 14:55:35
2.144,2018-11-14 14:55:40
2.144,2018-11-14 14:55:44
2.144,2018-11-14 14:55:49
2.134,2018-11-14 14:55:54
2.139,2018-11-14 14:55:59
2.144,2018-11-14 14:56:03
2.144,2018-11-14 14:56:08
2.148,2018-11-14 14:56:13
2.153,2018-11-14 14:56:17
2.139,2018-11-14 14:56:22
2.153,2018-11-14 14:56:27
2.148,2018-11-14 14:56:32
2.148,2018-11-14 14:56:36
2.153,2018-11-14 14:56:41
2.153,2018-11-14 14:56:46
2.153,2018-11-14 14:56:50
2.158,2018-11-14 14:56:55
2.158,2018-11-14 14:57:00
2.158,2018-11-14 14:57:05
2.153,2018-11-14 14:57:09
2.158,2018-11-14 14:57:14
2.158,2018-11-14 14:57:19
2.158,2018-11-14 14:57:24
2.153,2018-11-14 14:57:28
2.158,2018-11-14 14:57:33
2.153,2018-11-14 14:57:38
2.163,2018-11-14 14:57:42
2.158,2018-11-14 14:57:47
2.153,2018-11-14 14:57:52
2.163,2018-11-14 14:57:57
2.163,2018-11-14 14:58:01
2.163,2018-11-14 14:58:06
2.163,2018-11-14 14:58:11
2.158,2018-11-14 14:58:15
2.153,2018-11-14 14:58:20
2.168,2018-11-14 14:58:25
2.163,2018-11-14 14:58:30
2.148,2018-11-14 14:58:34
2.163,2018-11-14 14:58:39
2.173,2018-11-14 14:58:44
2.168,2018-11-14 14:58:49
2.173,2018-11-14 14:58:53
2.168,2018-11-14 14:58:58
2.178,2018-11-14 14:59:03
2.168,2018-11-14 14:59:07
2.168,2018-11-14 14:59:12
2.168,2018-11-14 14:59:17
2.173,2018-11-14 14:59:22
2.168,2018-11-14 14:59:26
2.168,2018-11-14 14:59:31
2.173,2018-11-14 14:59:36
2.173,2018-11-14 14:59:40
2.173,2018-11-14 14:59:45
2.183,2018-11-14 14:59:50
2.168,2018-11-14 14:59:55
2.178,2018-11-14 14:59:59
2.168,2018-11-14 15:00:04
2.168,2018-11-14 15:00:09
2.173,2018-11-14 15:00:14
2.168,2018-11-14 15:00:18
2.168,2018-11-14 15:00:23
2.168,2018-11-14 15:00:28
2.173,2018-11-14 15:00:32
2.178,2018-11-14 15:00:37
2.178,2018-11-14 15:00:42
2.173,2018-11-14 15:00:47
2.168,2018-11-14 15:00:51
2.173,2018-11-14 15:00:56
2.178,2018-11-14 15:01:01
2.168,2018-11-14 15:01:05
2.173,2018-11-14 15:01:10
2.178,2018-11-14 15:01:15
2.178,2018-11-14 15:01:20
2.173,2018-11-14 15:01:24
2.178,2018-11-14 15:01:29
2.178,2018-11-14 15:01:34
2.173,2018-11-14 15:01:38
2.178,2018-11-14 15:01:43
2.173,2018-11-14 15:01:48
2.173,2018-11-14 15:01:53
2.173,2018-11-14 15:01:57
2.178,2018-11-14 15:02:02
2.183,2018-11-14 15:02:07
2.178,2018-11-14 15:02:12
2.168,2018-11-14 15:02:16
2.173,2018-11-14 15:02:21
2.178,2018-11-14 15:02:26
2.168,2018-11-14 15:02:30
2.168,2018-11-14 15:02:35
2.168,2018-11-14 15:02:40
2.173,2018-11-14 15:02:45
2.168,2018-11-14 15:02:49
2.168,2018-11-14 15:02:54
2.178,2018-11-14 15:02:59
2.163,2018-11-14 15:03:03
2.173,2018-11-14 15:03:08
2.178,2018-11-14 15:03:13
2.173,2018-11-14 15:03:18
2.168,2018-11-14 15:03:22
2.173,2018-11-14 15:03:27
2.178,2018-11-14 15:03:32
2.178,2018-11-14 15:03:37
2.178,2018-11-14 15:03:41
2.183,2018-11-14 15:03:46
2.178,2018-11-14 15:03:51
2.178,2018-11-14 15:03:55
2.173,2018-11-14 15:04:00
2.168,2018-11-14 15:04:05
2.183,2018-11-14 15:04:10
2.173,2018-11-14 15:04:14
2.178,2018-11-14 15:04:19
2.178,2018-11-14 15:04:24
2.178,2018-11-14 15:04:28
2.178,2018-11-14 15:04:33
2.178,2018-11-14 15:04:38
2.178,2018-11-14 15:04:43
2.173,2018-11-14 15:04:47
2.188,2018-11-14 15:04:52
2.178,2018-11-14 15:04:57
2.178,2018-11-14 15:05:02
2.178,2018-11-14 15:05:06
2.183,2018-11-14 15:05:11
2.183,2018-11-14 15:05:16
2.178,2018-11-14 15:05:20
2.178,2018-11-14 15:05:25
2.173,2018-11-14 15:05:30
2.173,2018-11-14 15:05:35
2.183,2018-11-14 15:05:39
2.178,2018-11-14 15:05:44
2.178,2018-11-14 15:05:49
2.188,2018-11-14 15:05:53
2.183,2018-11-14 15:05:58
2.183,2018-11-14 15:06:03
2.188,2018-11-14 15:06:08
2.188,2018-11-14 15:06:12
2.188,2018-11-14 15:06:17
2.188,2018-11-14 15:06:22
2.183,2018-11-14 15:06:27
2.183,2018-11-14 15:06:31
2.188,2018-11-14 15:06:36
2.178,2018-11-14 15:06:41
2.183,2018-11-14 15:06:45
2.183,2018-11-14 15:06:50
2.188,2018-11-14 15:06:55
2.183,2018-11-14 15:07:00
2.188,2018-11-14 15:07:04
2.188,2018-11-14 15:07:09
2.173,2018-11-14 15:07:14
2.183,2018-11-14 15:07:18
2.188,2018-11-14 15:07:23
2.188,2018-11-14 15:07:28
2.188,2018-11-14 15:07:33
2.188,2018-11-14 15:07:37
2.192,2018-11-14 15:07:42
2.188,2018-11-14 15:07:47
2.188,2018-11-14 15:07:52
2.188,2018-11-14 15:07:56
2.188,2018-11-14 15:08:01
2.188,2018-11-14 15:08:06
2.188,2018-11-14 15:08:10
2.188,2018-11-14 15:08:15
2.197,2018-11-14 15:08:20
2.188,2018-11-14 15:08:25
2.197,2018-11-14 15:08:29
2.192,2018-11-14 15:08:34
2.188,2018-11-14 15:08:39
2.192,2018-11-14 15:08:43
2.192,2018-11-14 15:08:48
2.192,2018-11-14 15:08:53
2.197,2018-11-14 15:08:58
2.197,2018-11-14 15:09:02
2.197,2018-11-14 15:09:07
2.197,2018-11-14 15:09:12
2.183,2018-11-14 15:09:17
2.197,2018-11-14 15:09:21
2.192,2018-11-14 15:09:26
2.192,2018-11-14 15:09:31
2.192,2018-11-14 15:09:35
2.192,2018-11-14 15:09:40
2.188,2018-11-14 15:09:45
2.197,2018-11-14 15:09:50
2.192,2018-11-14 15:09:54
2.202,2018-11-14 15:09:59
2.192,2018-11-14 15:10:04
2.197,2018-11-14 15:10:08
2.197,2018-11-14 15:10:13
2.192,2018-11-14 15:10:18
2.197,2018-11-14 15:10:23
2.192,2018-11-14 15:10:27
2.188,2018-11-14 15:10:32
2.197,2018-11-14 15:10:37
2.188,2018-11-14 15:10:41
2.192,2018-11-14 15:10:46
2.183,2018-11-14 15:10:51
2.192,2018-11-14 15:10:56
2.197,2018-11-14 15:11:00
2.197,2018-11-14 15:11:05
2.197,2018-11-14 15:11:10
2.197,2018-11-14 15:11:15
2.192,2018-11-14 15:11:19
2.197,2018-11-14 15:11:24
2.197,2018-11-14 15:11:29
2.197,2018-11-14 15:11:33
2.197,2018-11-14 15:11:38
2.197,2018-11-14 15:11:43
2.202,2018-11-14 15:11:48
2.202,2018-11-14 15:11:52
2.202,2018-11-14 15:11:57
2.197,2018-11-14 15:12:02
2.202,2018-11-14 15:12:06
2.192,2018-11-14 15:12:11
2.197,2018-11-14 15:12:16
2.197,2018-11-14 15:12:21
2.202,2018-11-14 15:12:25
2.197,2018-11-14 15:12:30
2.202,2018-11-14 15:12:35
2.202,2018-11-14 15:12:40
2.197,2018-11-14 15:12:44
2.197,2018-11-14 15:12:49
2.197,2018-11-14 15:12:54
2.202,2018-11-14 15:12:58
2.197,2018-11-14 15:13:03
2.192,2018-11-14 15:13:08
2.202,2018-11-14 15:13:13
2.202,2018-11-14 15:13:17
2.197,2018-11-14 15:13:22
2.202,2018-11-14 15:13:27
2.207,2018-11-14 15:13:31
2.202,2018-11-14 15:13:36
2.202,2018-11-14 15:13:41
2.197,2018-11-14 15:13:46
2.207,2018-11-14 15:13:50
2.197,2018-11-14 15:13:55
2.207,2018-11-14 15:14:00
2.202,2018-11-14 15:14:05
2.207,2018-11-14 15:14:09
2.207,2018-11-14 15:14:14
2.207,2018-11-14 15:14:19
2.202,2018-11-14 15:14:23
2.207,2018-11-14 15:14:28
2.212,2018-11-14 15:14:33
2.202,2018-11-14 15:14:38
2.207,2018-11-14 15:14:42
2.207,2018-11-14 15:14:47
2.197,2018-11-14 15:14:52
2.207,2018-11-14 15:14:56
2.212,2018-11-14 15:15:01
2.212,2018-11-14 15:15:06
2.212,2018-11-14 15:15:11
2.207,2018-11-14 15:15:15
2.207,2018-11-14 15:15:20
2.207,2018-11-14 15:15:25
2.202,2018-11-14 15:15:30
2.207,2018-11-14 15:15:34
2.202,2018-11-14 15:15:39
2.202,2018-11-14 15:15:44
2.207,2018-11-14 15:15:48
2.202,2018-11-14 15:15:53
2.207,2018-11-14 15:15:58
2.207,2018-11-14 15:16:03
2.212,2018-11-14 15:16:07
2.207,2018-11-14 15:16:12
2.212,2018-11-14 15:16:17
2.202,2018-11-14 15:16:21
2.202,2018-11-14 15:16:26
2.212,2018-11-14 15:16:31
2.207,2018-11-14 15:16:36
2.202,2018-11-14 15:16:40
2.207,2018-11-14 15:16:45
2.197,2018-11-14 15:16:50
2.202,2018-11-14 15:16:55
2.202,2018-11-14 15:16:59
2.207,2018-11-14 15:17:04
2.197,2018-11-14 15:17:09
2.202,2018-11-14 15:17:13
2.197,2018-11-14 15:17:18
2.207,2018-11-14 15:17:23
2.202,2018-11-14 15:17:28
2.197,2018-11-14 15:17:32
2.202,2018-11-14 15:17:37
2.202,2018-11-14 15:17:42
2.202,2018-11-14 15:17:46
2.202,2018-11-14 15:17:51
2.202,2018-11-14 15:17:56
2.202,2018-11-14 15:18:01
2.207,2018-11-14 15:18:05
2.197,2018-11-14 15:18:10
2.202,2018-11-14 15:18:15
2.197,2018-11-14 15:18:20
2.202,2018-11-14 15:18:24
2.192,2018-11-14 15:18:29
2.197,2018-11-14 15:18:34
2.202,2018-11-14 15:18:38
2.197,2018-11-14 15:18:43
2.207,2018-11-14 15:18:48
2.202,2018-11-14 15:18:53
2.202,2018-11-14 15:18:57
2.197,2018-11-14 15:19:02
2.202,2018-11-14 15:19:07
2.207,2018-11-14 15:19:11
2.212,2018-11-14 15:19:16
2.212,2018-11-14 15:19:21
2.207,2018-11-14 15:19:26
2.207,2018-11-14 15:19:30
2.212,2018-11-14 15:19:35
2.197,2018-11-14 15:19:40
2.197,2018-11-14 15:19:45
2.197,2018-11-14 15:19:49
2.207,2018-11-14 15:19:54
2.202,2018-11-14 15:19:59
2.197,2018-11-14 15:20:03
2.202,2018-11-14 15:20:08
2.207,2018-11-14 15:20:13
2.197,2018-11-14 15:20:18
2.207,2018-11-14 15:20:22
2.197,2018-11-14 15:20:27
2.197,2018-11-14 15:20:32
2.202,2018-11-14 15:20:36
2.202,2018-11-14 15:20:41
2.207,2018-11-14 15:20:46
2.202,2018-11-14 15:20:51
2.197,2018-11-14 15:20:55
2.197,2018-11-14 15:21:00
2.197,2018-11-14 15:21:05
2.197,2018-11-14 15:21:09
2.197,2018-11-14 15:21:14
2.192,2018-11-14 15:21:19
2.192,2018-11-14 15:21:24
2.192,2018-11-14 15:21:28
2.192,2018-11-14 15:21:33
2.192,2018-11-14 15:21:38
2.188,2018-11-14 15:21:43
2.188,2018-11-14 15:21:47
2.188,2018-11-14 15:21:52
2.188,2018-11-14 15:21:57
2.188,2018-11-14 15:22:01
2.183,2018-11-14 15:22:06
2.202,2018-11-14 15:22:11
2.295,2018-11-14 15:22:16
2.651,2018-11-14 15:22:20
2.939,2018-11-14 15:22:25
3.008,2018-11-14 15:22:30
3.042,2018-11-14 15:22:34
3.066,2018-11-14 15:22:39
3.076,2018-11-14 15:22:44
3.076,2018-11-14 15:22:49
3.076,2018-11-14 15:22:53
3.081,2018-11-14 15:22:58
3.081,2018-11-14 15:23:03
3.086,2018-11-14 15:23:08
3.091,2018-11-14 15:23:12
3.096,2018-11-14 15:23:17
3.096,2018-11-14 15:23:22
3.105,2018-11-14 15:23:26
3.096,2018-11-14 15:23:31
3.101,2018-11-14 15:23:36
3.12,2018-11-14 15:23:41
3.125,2018-11-14 15:23:45
3.125,2018-11-14 15:23:50
3.13,2018-11-14 15:23:55
3.13,2018-11-14 15:23:59
3.13,2018-11-14 15:24:04
3.135,2018-11-14 15:24:09
3.13,2018-11-14 15:24:14
3.135,2018-11-14 15:24:18
3.14,2018-11-14 15:24:23
3.14,2018-11-14 15:24:28
3.135,2018-11-14 15:24:33
3.14,2018-11-14 15:24:37
3.145,2018-11-14 15:24:42
3.14,2018-11-14 15:24:47
3.14,2018-11-14 15:24:51
3.145,2018-11-14 15:24:56
3.145,2018-11-14 15:25:01
3.149,2018-11-14 15:25:06
3.145,2018-11-14 15:25:10
3.149,2018-11-14 15:25:15
3.145,2018-11-14 15:25:20
3.154,2018-11-14 15:25:24
3.154,2018-11-14 15:25:29
3.149,2018-11-14 15:25:34
3.145,2018-11-14 15:25:39
3.145,2018-11-14 15:25:43
3.149,2018-11-14 15:25:48
3.135,2018-11-14 15:25:53
3.135,2018-11-14 15:25:58
3.12,2018-11-14 15:26:02
3.12,2018-11-14 15:26:07
3.115,2018-11-14 15:26:12
3.105,2018-11-14 15:26:16
3.101,2018-11-14 15:26:21
3.096,2018-11-14 15:26:26
3.066,2018-11-14 15:26:31
3.062,2018-11-14 15:26:35
3.057,2018-11-14 15:26:40
3.047,2018-11-14 15:26:45
3.047,2018-11-14 15:26:49
3.042,2018-11-14 15:26:54
3.013,2018-11-14 15:26:59
2.993,2018-11-14 15:27:04
2.983,2018-11-14 15:27:08
2.944,2018-11-14 15:27:13
2.739,2018-11-14 15:27:18
2.539,2018-11-14 15:27:22
2.568,2018-11-14 15:27:27
2.676,2018-11-14 15:27:32
2.896,2018-11-14 15:27:37
2.974,2018-11-14 15:27:41
2.969,2018-11-14 15:27:46
2.954,2018-11-14 15:27:51
2.9,2018-11-14 15:27:56
2.739,2018-11-14 15:28:00
2.505,2018-11-14 15:28:05
2.437,2018-11-14 15:28:10
2.485,2018-11-14 15:28:14
2.236,2018-11-14 15:28:19
2.202,2018-11-14 15:28:24
2.217,2018-11-14 15:28:29
2.212,2018-11-14 15:28:33
2.207,2018-11-14 15:28:38
2.207,2018-11-14 15:28:43
2.217,2018-11-14 15:28:47
2.217,2018-11-14 15:28:52
2.222,2018-11-14 15:28:57
2.212,2018-11-14 15:29:02
2.212,2018-11-14 15:29:06
2.207,2018-11-14 15:29:11
2.212,2018-11-14 15:29:16
2.212,2018-11-14 15:29:21
2.202,2018-11-14 15:29:25
2.202,2018-11-14 15:29:30
2.202,2018-11-14 15:29:35
2.197,2018-11-14 15:29:39
2.197,2018-11-14 15:29:44
2.192,2018-11-14 15:29:49
2.188,2018-11-14 15:29:54
2.188,2018-11-14 15:29:58
2.192,2018-11-14 15:30:03
2.246,2018-11-14 15:30:08
2.314,2018-11-14 15:30:12
2.324,2018-11-14 15:30:17
2.319,2018-11-14 15:30:22
2.48,2018-11-14 15:30:27
2.642,2018-11-14 15:30:31
2.588,2018-11-14 15:30:36
2.632,2018-11-14 15:30:41
2.72,2018-11-14 15:30:46
2.695,2018-11-14 15:30:50
2.676,2018-11-14 15:30:55
2.529,2018-11-14 15:31:00
2.5,2018-11-14 15:31:04
2.515,2018-11-14 15:31:09
2.485,2018-11-14 15:31:14
2.568,2018-11-14 15:31:19
2.588,2018-11-14 15:31:23
2.529,2018-11-14 15:31:28
2.559,2018-11-14 15:31:33
2.637,2018-11-14 15:31:37
2.671,2018-11-14 15:31:42
2.637,2018-11-14 15:31:47
2.559,2018-11-14 15:31:52
2.534,2018-11-14 15:31:56
2.598,2018-11-14 15:32:01
2.549,2018-11-14 15:32:06
2.446,2018-11-14 15:32:11
2.324,2018-11-14 15:32:15
2.251,2018-11-14 15:32:20
2.222,2018-11-14 15:32:25
2.183,2018-11-14 15:32:29
2.163,2018-11-14 15:32:34
2.163,2018-11-14 15:32:39
2.163,2018-11-14 15:32:44
2.163,2018-11-14 15:32:48
2.163,2018-11-14 15:32:53
2.158,2018-11-14 15:32:58
2.153,2018-11-14 15:33:02
2.148,2018-11-14 15:33:07
2.148,2018-11-14 15:33:12
2.158,2018-11-14 15:33:17
2.158,2018-11-14 15:33:21
2.153,2018-11-14 15:33:26
2.153,2018-11-14 15:33:31
2.144,2018-11-14 15:33:36
2.139,2018-11-14 15:33:40
2.139,2018-11-14 15:33:45
2.134,2018-11-14 15:33:50
2.227,2018-11-14 15:33:54
2.256,2018-11-14 15:33:59
2.358,2018-11-14 15:34:04
2.383,2018-11-14 15:34:09
2.275,2018-11-14 15:34:13
2.349,2018-11-14 15:34:18
2.612,2018-11-14 15:34:23
2.368,2018-11-14 15:34:27
2.148,2018-11-14 15:34:32
2.173,2018-11-14 15:34:37
2.241,2018-11-14 15:34:42
2.466,2018-11-14 15:34:46
2.559,2018-11-14 15:34:51
2.5,2018-11-14 15:34:56
2.51,2018-11-14 15:35:01
2.329,2018-11-14 15:35:05
2.539,2018-11-14 15:35:10
2.573,2018-11-14 15:35:15
2.637,2018-11-14 15:35:19
2.646,2018-11-14 15:35:24
2.539,2018-11-14 15:35:29
2.593,2018-11-14 15:35:34
2.656,2018-11-14 15:35:38
2.661,2018-11-14 15:35:43
2.627,2018-11-14 15:35:48
2.319,2018-11-14 15:35:52
