Leitura,Data
0.884,2018-11-14 13:30:36
0.933,2018-11-14 13:30:40
0.913,2018-11-14 13:30:45
0.952,2018-11-14 13:30:50
0.957,2018-11-14 13:30:55
0.972,2018-11-14 13:30:59
0.962,2018-11-14 13:31:04
0.972,2018-11-14 13:31:09
0.962,2018-11-14 13:31:14
0.913,2018-11-14 13:31:18
0.796,2018-11-14 13:31:23
0.913,2018-11-14 13:31:28
0.913,2018-11-14 13:31:32
0.884,2018-11-14 13:31:37
0.854,2018-11-14 13:31:42
0.859,2018-11-14 13:31:47
0.928,2018-11-14 13:31:51
0.942,2018-11-14 13:31:56
0.942,2018-11-14 13:32:01
0.947,2018-11-14 13:32:05
0.952,2018-11-14 13:32:10
0.942,2018-11-14 13:32:15
0.928,2018-11-14 13:32:20
0.933,2018-11-14 13:32:24
0.957,2018-11-14 13:32:29
0.972,2018-11-14 13:32:34
0.962,2018-11-14 13:32:39
0.962,2018-11-14 13:32:43
0.981,2018-11-14 13:32:48
0.967,2018-11-14 13:32:53
0.947,2018-11-14 13:32:57
0.918,2018-11-14 13:33:02
0.879,2018-11-14 13:33:07
0.786,2018-11-14 13:33:12
0.913,2018-11-14 13:33:16
0.898,2018-11-14 13:33:21
0.835,2018-11-14 13:33:26
0.732,2018-11-14 13:33:30
0.84,2018-11-14 13:33:35
0.884,2018-11-14 13:33:40
0.83,2018-11-14 13:33:45
0.84,2018-11-14 13:33:49
0.815,2018-11-14 13:33:54
0.835,2018-11-14 13:33:59
0.889,2018-11-14 13:34:03
0.908,2018-11-14 13:34:08
0.918,2018-11-14 13:34:13
0.913,2018-11-14 13:34:18
0.898,2018-11-14 13:34:22
0.845,2018-11-14 13:34:27
0.767,2018-11-14 13:34:32
0.718,2018-11-14 13:34:37
0.845,2018-11-14 13:34:41
0.767,2018-11-14 13:34:46
0.737,2018-11-14 13:34:51
0.796,2018-11-14 13:34:55
0.801,2018-11-14 13:35:00
0.859,2018-11-14 13:35:05
0.869,2018-11-14 13:35:10
0.913,2018-11-14 13:35:14
0.815,2018-11-14 13:35:19
0.913,2018-11-14 13:35:24
0.938,2018-11-14 13:35:28
0.962,2018-11-14 13:35:33
1.011,2018-11-14 13:35:38
1.011,2018-11-14 13:35:43
1.021,2018-11-14 13:35:47
1.021,2018-11-14 13:35:52
1.025,2018-11-14 13:35:57
1.025,2018-11-14 13:36:02
1.021,2018-11-14 13:36:06
1.03,2018-11-14 13:36:11
1.03,2018-11-14 13:36:16
1.03,2018-11-14 13:36:20
1.03,2018-11-14 13:36:25
1.03,2018-11-14 13:36:30
1.021,2018-11-14 13:36:35
1.006,2018-11-14 13:36:39
0.933,2018-11-14 13:36:44
0.869,2018-11-14 13:36:49
1.001,2018-11-14 13:36:53
1.016,2018-11-14 13:36:58
1.006,2018-11-14 13:37:03
0.864,2018-11-14 13:37:08
0.752,2018-11-14 13:37:12
0.767,2018-11-14 13:37:17
0.732,2018-11-14 13:37:22
0.732,2018-11-14 13:37:27
0.747,2018-11-14 13:37:31
0.732,2018-11-14 13:37:36
0.737,2018-11-14 13:37:41
0.732,2018-11-14 13:37:45
0.757,2018-11-14 13:37:50
0.728,2018-11-14 13:37:55
0.752,2018-11-14 13:38:00
0.757,2018-11-14 13:38:04
0.767,2018-11-14 13:38:09
0.742,2018-11-14 13:38:14
0.771,2018-11-14 13:38:18
0.815,2018-11-14 13:38:23
0.791,2018-11-14 13:38:28
0.83,2018-11-14 13:38:33
0.859,2018-11-14 13:38:37
0.889,2018-11-14 13:38:42
0.908,2018-11-14 13:38:47
0.918,2018-11-14 13:38:52
0.894,2018-11-14 13:38:56
0.854,2018-11-14 13:39:01
0.908,2018-11-14 13:39:06
0.923,2018-11-14 13:39:10
0.923,2018-11-14 13:39:15
0.972,2018-11-14 13:39:20
0.996,2018-11-14 13:39:25
1.025,2018-11-14 13:39:29
1.04,2018-11-14 13:39:34
1.06,2018-11-14 13:39:39
1.074,2018-11-14 13:39:43
1.074,2018-11-14 13:39:48
1.089,2018-11-14 13:39:53
1.094,2018-11-14 13:39:58
1.094,2018-11-14 13:40:02
1.099,2018-11-14 13:40:07
1.099,2018-11-14 13:40:12
1.104,2018-11-14 13:40:16
1.099,2018-11-14 13:40:21
1.104,2018-11-14 13:40:26
1.099,2018-11-14 13:40:31
1.094,2018-11-14 13:40:35
1.089,2018-11-14 13:40:40
1.079,2018-11-14 13:40:45
1.064,2018-11-14 13:40:50
1.064,2018-11-14 13:40:54
1.108,2018-11-14 13:40:59
1.123,2018-11-14 13:41:04
1.123,2018-11-14 13:41:08
1.133,2018-11-14 13:41:13
1.123,2018-11-14 13:41:18
1.138,2018-11-14 13:41:23
1.138,2018-11-14 13:41:27
1.138,2018-11-14 13:41:32
1.133,2018-11-14 13:41:37
1.138,2018-11-14 13:41:41
1.138,2018-11-14 13:41:46
1.143,2018-11-14 13:41:51
1.143,2018-11-14 13:41:56
1.147,2018-11-14 13:42:00
1.123,2018-11-14 13:42:05
1.138,2018-11-14 13:42:10
1.152,2018-11-14 13:42:15
1.138,2018-11-14 13:42:19
1.147,2018-11-14 13:42:24
1.138,2018-11-14 13:42:29
1.133,2018-11-14 13:42:33
1.128,2018-11-14 13:42:38
1.138,2018-11-14 13:42:43
1.133,2018-11-14 13:42:48
1.128,2018-11-14 13:42:52
1.128,2018-11-14 13:42:57
1.123,2018-11-14 13:43:02
1.123,2018-11-14 13:43:06
1.118,2018-11-14 13:43:11
1.118,2018-11-14 13:43:16
1.113,2018-11-14 13:43:21
1.118,2018-11-14 13:43:25
1.099,2018-11-14 13:43:30
1.099,2018-11-14 13:43:35
1.094,2018-11-14 13:43:40
1.089,2018-11-14 13:43:44
1.094,2018-11-14 13:43:49
1.089,2018-11-14 13:43:54
1.079,2018-11-14 13:43:58
1.079,2018-11-14 13:44:03
1.084,2018-11-14 13:44:08
1.06,2018-11-14 13:44:13
1.064,2018-11-14 13:44:17
1.06,2018-11-14 13:44:22
1.055,2018-11-14 13:44:27
1.04,2018-11-14 13:44:31
1.04,2018-11-14 13:44:36
1.04,2018-11-14 13:44:41
1.03,2018-11-14 13:44:46
1.016,2018-11-14 13:44:50
1.001,2018-11-14 13:44:55
0.776,2018-11-14 13:45:00
0.732,2018-11-14 13:45:05
0.859,2018-11-14 13:45:09
0.884,2018-11-14 13:45:14
0.84,2018-11-14 13:45:19
0.864,2018-11-14 13:45:23
0.903,2018-11-14 13:45:28
0.767,2018-11-14 13:45:33
0.723,2018-11-14 13:45:38
0.728,2018-11-14 13:45:42
0.728,2018-11-14 13:45:47
0.728,2018-11-14 13:45:52
0.723,2018-11-14 13:45:56
0.742,2018-11-14 13:46:01
0.728,2018-11-14 13:46:06
0.796,2018-11-14 13:46:11
0.854,2018-11-14 13:46:15
0.923,2018-11-14 13:46:20
0.952,2018-11-14 13:46:25
0.967,2018-11-14 13:46:30
0.972,2018-11-14 13:46:34
0.991,2018-11-14 13:46:39
0.991,2018-11-14 13:46:44
0.981,2018-11-14 13:46:48
0.962,2018-11-14 13:46:53
0.928,2018-11-14 13:46:58
0.845,2018-11-14 13:47:03
0.776,2018-11-14 13:47:07
0.732,2018-11-14 13:47:12
0.791,2018-11-14 13:47:17
0.776,2018-11-14 13:47:21
0.854,2018-11-14 13:47:26
0.815,2018-11-14 13:47:31
0.913,2018-11-14 13:47:36
0.991,2018-11-14 13:47:40
1.011,2018-11-14 13:47:45
1.016,2018-11-14 13:47:50
1.011,2018-11-14 13:47:55
1.025,2018-11-14 13:47:59
1.021,2018-11-14 13:48:04
1.025,2018-11-14 13:48:09
1.03,2018-11-14 13:48:13
1.04,2018-11-14 13:48:18
1.035,2018-11-14 13:48:23
1.045,2018-11-14 13:48:28
1.05,2018-11-14 13:48:32
1.045,2018-11-14 13:48:37
1.055,2018-11-14 13:48:42
1.045,2018-11-14 13:48:46
1.055,2018-11-14 13:48:51
1.055,2018-11-14 13:48:56
1.06,2018-11-14 13:49:01
1.06,2018-11-14 13:49:05
1.06,2018-11-14 13:49:10
1.06,2018-11-14 13:49:15
1.06,2018-11-14 13:49:19
1.045,2018-11-14 13:49:24
1.064,2018-11-14 13:49:29
1.06,2018-11-14 13:49:34
1.069,2018-11-14 13:49:38
1.06,2018-11-14 13:49:43
1.06,2018-11-14 13:49:48
1.06,2018-11-14 13:49:53
1.069,2018-11-14 13:49:57
1.064,2018-11-14 13:50:02
1.069,2018-11-14 13:50:07
1.064,2018-11-14 13:50:11
1.06,2018-11-14 13:50:16
1.06,2018-11-14 13:50:21
1.055,2018-11-14 13:50:26
1.06,2018-11-14 13:50:30
1.055,2018-11-14 13:50:35
1.055,2018-11-14 13:50:40
1.055,2018-11-14 13:50:44
1.04,2018-11-14 13:50:49
1.03,2018-11-14 13:50:54
0.894,2018-11-14 13:50:59
0.752,2018-11-14 13:51:03
0.757,2018-11-14 13:51:08
0.811,2018-11-14 13:51:13
0.952,2018-11-14 13:51:18
1.011,2018-11-14 13:51:22
0.84,2018-11-14 13:51:27
0.835,2018-11-14 13:51:32
0.923,2018-11-14 13:51:36
0.923,2018-11-14 13:51:41
0.952,2018-11-14 13:51:46
0.996,2018-11-14 13:51:51
1.021,2018-11-14 13:51:55
1.03,2018-11-14 13:52:00
1.035,2018-11-14 13:52:05
1.016,2018-11-14 13:52:09
0.952,2018-11-14 13:52:14
1.001,2018-11-14 13:52:19
0.991,2018-11-14 13:52:24
1.006,2018-11-14 13:52:28
1.001,2018-11-14 13:52:33
0.981,2018-11-14 13:52:38
0.864,2018-11-14 13:52:43
0.879,2018-11-14 13:52:47
0.815,2018-11-14 13:52:52
0.757,2018-11-14 13:52:57
0.757,2018-11-14 13:53:01
0.752,2018-11-14 13:53:06
0.757,2018-11-14 13:53:11
0.806,2018-11-14 13:53:16
0.752,2018-11-14 13:53:20
0.972,2018-11-14 13:53:25
0.996,2018-11-14 13:53:30
1.035,2018-11-14 13:53:34
1.035,2018-11-14 13:53:39
1.055,2018-11-14 13:53:44
1.069,2018-11-14 13:53:49
1.064,2018-11-14 13:53:53
1.04,2018-11-14 13:53:58
0.889,2018-11-14 13:54:03
0.781,2018-11-14 13:54:08
0.859,2018-11-14 13:54:12
0.786,2018-11-14 13:54:17
0.747,2018-11-14 13:54:22
0.757,2018-11-14 13:54:26
0.781,2018-11-14 13:54:31
0.908,2018-11-14 13:54:36
0.938,2018-11-14 13:54:41
0.815,2018-11-14 13:54:45
0.908,2018-11-14 13:54:50
0.898,2018-11-14 13:54:55
0.913,2018-11-14 13:54:59
0.923,2018-11-14 13:55:04
0.952,2018-11-14 13:55:09
0.825,2018-11-14 13:55:14
0.815,2018-11-14 13:55:18
0.815,2018-11-14 13:55:23
0.942,2018-11-14 13:55:28
0.933,2018-11-14 13:55:33
0.845,2018-11-14 13:55:37
0.83,2018-11-14 13:55:42
0.776,2018-11-14 13:55:47
0.786,2018-11-14 13:55:51
0.889,2018-11-14 13:55:56
0.913,2018-11-14 13:56:01
0.898,2018-11-14 13:56:06
0.874,2018-11-14 13:56:10
1.016,2018-11-14 13:56:15
1.055,2018-11-14 13:56:20
1.074,2018-11-14 13:56:24
1.074,2018-11-14 13:56:29
1.094,2018-11-14 13:56:34
1.074,2018-11-14 13:56:39
1.099,2018-11-14 13:56:43
1.074,2018-11-14 13:56:48
1.05,2018-11-14 13:56:53
0.874,2018-11-14 13:56:57
0.835,2018-11-14 13:57:02
0.776,2018-11-14 13:57:07
0.82,2018-11-14 13:57:12
0.806,2018-11-14 13:57:16
0.786,2018-11-14 13:57:21
0.889,2018-11-14 13:57:26
0.796,2018-11-14 13:57:31
0.771,2018-11-14 13:57:35
0.811,2018-11-14 13:57:40
1.016,2018-11-14 13:57:45
1.055,2018-11-14 13:57:49
1.094,2018-11-14 13:57:54
1.084,2018-11-14 13:57:59
1.011,2018-11-14 13:58:04
0.996,2018-11-14 13:58:08
1.04,2018-11-14 13:58:13
1.035,2018-11-14 13:58:18
1.069,2018-11-14 13:58:22
1.074,2018-11-14 13:58:27
0.996,2018-11-14 13:58:32
0.845,2018-11-14 13:58:37
0.815,2018-11-14 13:58:41
0.908,2018-11-14 13:58:46
0.781,2018-11-14 13:58:51
0.801,2018-11-14 13:58:56
0.762,2018-11-14 13:59:00
0.879,2018-11-14 13:59:05
0.879,2018-11-14 13:59:10
0.796,2018-11-14 13:59:14
0.859,2018-11-14 13:59:19
0.918,2018-11-14 13:59:24
0.933,2018-11-14 13:59:29
0.986,2018-11-14 13:59:33
1.055,2018-11-14 13:59:38
1.069,2018-11-14 13:59:43
1.084,2018-11-14 13:59:47
1.099,2018-11-14 13:59:52
1.099,2018-11-14 13:59:57
1.089,2018-11-14 14:00:02
1.104,2018-11-14 14:00:06
1.108,2018-11-14 14:00:11
1.104,2018-11-14 14:00:16
1.099,2018-11-14 14:00:21
1.094,2018-11-14 14:00:25
1.089,2018-11-14 14:00:30
1.079,2018-11-14 14:00:35
1.069,2018-11-14 14:00:39
1.055,2018-11-14 14:00:44
1.03,2018-11-14 14:00:49
0.962,2018-11-14 14:00:54
0.815,2018-11-14 14:00:58
0.83,2018-11-14 14:01:03
0.835,2018-11-14 14:01:08
0.918,2018-11-14 14:01:12
0.898,2018-11-14 14:01:17
0.869,2018-11-14 14:01:22
0.874,2018-11-14 14:01:27
0.874,2018-11-14 14:01:31
0.874,2018-11-14 14:01:36
0.962,2018-11-14 14:01:41
0.898,2018-11-14 14:01:46
0.84,2018-11-14 14:01:50
0.908,2018-11-14 14:01:55
1.04,2018-11-14 14:02:00
1.074,2018-11-14 14:02:04
1.084,2018-11-14 14:02:09
1.094,2018-11-14 14:02:14
1.104,2018-11-14 14:02:19
1.104,2018-11-14 14:02:23
1.113,2018-11-14 14:02:28
1.118,2018-11-14 14:02:33
1.118,2018-11-14 14:02:37
1.128,2018-11-14 14:02:42
1.108,2018-11-14 14:02:47
1.123,2018-11-14 14:02:52
1.118,2018-11-14 14:02:56
1.123,2018-11-14 14:03:01
1.118,2018-11-14 14:03:06
1.118,2018-11-14 14:03:11
1.118,2018-11-14 14:03:15
1.104,2018-11-14 14:03:20
1.113,2018-11-14 14:03:25
1.108,2018-11-14 14:03:29
1.108,2018-11-14 14:03:34
1.094,2018-11-14 14:03:39
1.079,2018-11-14 14:03:44
1.055,2018-11-14 14:03:48
1.04,2018-11-14 14:03:53
1.011,2018-11-14 14:03:58
0.981,2018-11-14 14:04:02
0.972,2018-11-14 14:04:07
0.986,2018-11-14 14:04:12
0.986,2018-11-14 14:04:17
0.991,2018-11-14 14:04:21
1.001,2018-11-14 14:04:26
0.908,2018-11-14 14:04:31
0.82,2018-11-14 14:04:35
0.801,2018-11-14 14:04:40
0.908,2018-11-14 14:04:45
0.981,2018-11-14 14:04:50
0.952,2018-11-14 14:04:54
1.001,2018-11-14 14:04:59
0.996,2018-11-14 14:05:04
0.947,2018-11-14 14:05:09
0.752,2018-11-14 14:05:13
0.747,2018-11-14 14:05:18
0.742,2018-11-14 14:05:23
0.742,2018-11-14 14:05:27
0.752,2018-11-14 14:05:32
0.742,2018-11-14 14:05:37
0.752,2018-11-14 14:05:42
0.757,2018-11-14 14:05:46
0.762,2018-11-14 14:05:51
0.752,2018-11-14 14:05:56
0.791,2018-11-14 14:06:00
0.752,2018-11-14 14:06:05
0.757,2018-11-14 14:06:10
0.742,2018-11-14 14:06:15
0.771,2018-11-14 14:06:19
0.786,2018-11-14 14:06:24
0.762,2018-11-14 14:06:29
0.747,2018-11-14 14:06:34
0.747,2018-11-14 14:06:38
0.762,2018-11-14 14:06:43
0.747,2018-11-14 14:06:48
0.752,2018-11-14 14:06:52
0.742,2018-11-14 14:06:57
0.854,2018-11-14 14:07:02
0.859,2018-11-14 14:07:07
0.835,2018-11-14 14:07:11
0.767,2018-11-14 14:07:16
0.752,2018-11-14 14:07:21
0.767,2018-11-14 14:07:25
0.757,2018-11-14 14:07:30
0.747,2018-11-14 14:07:35
0.757,2018-11-14 14:07:40
0.757,2018-11-14 14:07:44
0.767,2018-11-14 14:07:49
0.762,2018-11-14 14:07:54
0.752,2018-11-14 14:07:59
0.762,2018-11-14 14:08:03
0.757,2018-11-14 14:08:08
0.825,2018-11-14 14:08:13
0.85,2018-11-14 14:08:17
0.801,2018-11-14 14:08:22
0.757,2018-11-14 14:08:27
0.762,2018-11-14 14:08:32
0.762,2018-11-14 14:08:36
0.767,2018-11-14 14:08:41
0.771,2018-11-14 14:08:46
0.776,2018-11-14 14:08:50
0.771,2018-11-14 14:08:55
0.767,2018-11-14 14:09:00
0.767,2018-11-14 14:09:05
0.767,2018-11-14 14:09:09
0.767,2018-11-14 14:09:14
0.771,2018-11-14 14:09:19
0.767,2018-11-14 14:09:23
0.762,2018-11-14 14:09:28
0.771,2018-11-14 14:09:33
0.771,2018-11-14 14:09:38
0.757,2018-11-14 14:09:42
0.767,2018-11-14 14:09:47
0.771,2018-11-14 14:09:52
0.767,2018-11-14 14:09:57
0.776,2018-11-14 14:10:01
0.771,2018-11-14 14:10:06
0.767,2018-11-14 14:10:11
0.762,2018-11-14 14:10:15
0.752,2018-11-14 14:10:20
0.767,2018-11-14 14:10:25
0.767,2018-11-14 14:10:30
0.762,2018-11-14 14:10:34
0.757,2018-11-14 14:10:39
0.762,2018-11-14 14:10:44
0.762,2018-11-14 14:10:48
0.781,2018-11-14 14:10:53
0.815,2018-11-14 14:10:58
0.786,2018-11-14 14:11:03
0.781,2018-11-14 14:11:07
0.815,2018-11-14 14:11:12
0.776,2018-11-14 14:11:17
0.771,2018-11-14 14:11:22
0.752,2018-11-14 14:11:26
0.767,2018-11-14 14:11:31
0.776,2018-11-14 14:11:36
0.762,2018-11-14 14:11:40
0.757,2018-11-14 14:11:45
0.762,2018-11-14 14:11:50
0.767,2018-11-14 14:11:55
0.771,2018-11-14 14:11:59
0.811,2018-11-14 14:12:04
0.801,2018-11-14 14:12:09
0.791,2018-11-14 14:12:13
0.771,2018-11-14 14:12:18
0.771,2018-11-14 14:12:23
0.771,2018-11-14 14:12:28
0.781,2018-11-14 14:12:32
0.771,2018-11-14 14:12:37
0.776,2018-11-14 14:12:42
0.781,2018-11-14 14:12:47
0.791,2018-11-14 14:12:51
0.781,2018-11-14 14:12:56
0.776,2018-11-14 14:13:01
0.781,2018-11-14 14:13:05
0.781,2018-11-14 14:13:10
0.786,2018-11-14 14:13:15
0.796,2018-11-14 14:13:20
0.796,2018-11-14 14:13:24
0.786,2018-11-14 14:13:29
0.791,2018-11-14 14:13:34
0.791,2018-11-14 14:13:38
0.791,2018-11-14 14:13:43
0.791,2018-11-14 14:13:48
0.791,2018-11-14 14:13:53
0.791,2018-11-14 14:13:57
0.801,2018-11-14 14:14:02
0.806,2018-11-14 14:14:07
0.801,2018-11-14 14:14:11
0.791,2018-11-14 14:14:16
0.801,2018-11-14 14:14:21
0.796,2018-11-14 14:14:26
0.796,2018-11-14 14:14:30
0.796,2018-11-14 14:14:35
0.801,2018-11-14 14:14:40
0.801,2018-11-14 14:14:45
0.796,2018-11-14 14:14:49
0.786,2018-11-14 14:14:54
0.801,2018-11-14 14:14:59
0.796,2018-11-14 14:15:03
0.811,2018-11-14 14:15:08
0.786,2018-11-14 14:15:13
0.796,2018-11-14 14:15:18
0.801,2018-11-14 14:15:22
0.791,2018-11-14 14:15:27
0.796,2018-11-14 14:15:32
0.796,2018-11-14 14:15:36
0.796,2018-11-14 14:15:41
0.791,2018-11-14 14:15:46
0.796,2018-11-14 14:15:51
0.786,2018-11-14 14:15:55
0.786,2018-11-14 14:16:00
0.786,2018-11-14 14:16:05
0.791,2018-11-14 14:16:10
0.796,2018-11-14 14:16:14
0.791,2018-11-14 14:16:19
0.781,2018-11-14 14:16:24
0.786,2018-11-14 14:16:28
0.786,2018-11-14 14:16:33
0.791,2018-11-14 14:16:38
0.786,2018-11-14 14:16:43
0.791,2018-11-14 14:16:47
0.791,2018-11-14 14:16:52
0.791,2018-11-14 14:16:57
0.781,2018-11-14 14:17:01
0.781,2018-11-14 14:17:06
0.825,2018-11-14 14:17:11
0.869,2018-11-14 14:17:16
0.825,2018-11-14 14:17:20
0.991,2018-11-14 14:17:25
0.996,2018-11-14 14:17:30
0.845,2018-11-14 14:17:35
0.801,2018-11-14 14:17:39
0.864,2018-11-14 14:17:44
1.079,2018-11-14 14:17:49
1.133,2018-11-14 14:17:53
1.104,2018-11-14 14:17:58
1.084,2018-11-14 14:18:03
1.006,2018-11-14 14:18:08
0.996,2018-11-14 14:18:12
0.913,2018-11-14 14:18:17
0.928,2018-11-14 14:18:22
0.815,2018-11-14 14:18:26
0.83,2018-11-14 14:18:31
0.928,2018-11-14 14:18:36
0.845,2018-11-14 14:18:41
0.83,2018-11-14 14:18:45
0.83,2018-11-14 14:18:50
0.835,2018-11-14 14:18:55
0.835,2018-11-14 14:19:00
1.055,2018-11-14 14:19:04
1.138,2018-11-14 14:19:09
1.162,2018-11-14 14:19:14
1.157,2018-11-14 14:19:18
1.152,2018-11-14 14:19:23
1.016,2018-11-14 14:19:28
1.123,2018-11-14 14:19:33
1.099,2018-11-14 14:19:37
0.942,2018-11-14 14:19:42
0.933,2018-11-14 14:19:47
1.074,2018-11-14 14:19:51
1.104,2018-11-14 14:19:56
1.06,2018-11-14 14:20:01
1.167,2018-11-14 14:20:06
1.191,2018-11-14 14:20:10
1.191,2018-11-14 14:20:15
1.201,2018-11-14 14:20:20
1.226,2018-11-14 14:20:24
1.216,2018-11-14 14:20:29
1.226,2018-11-14 14:20:34
1.221,2018-11-14 14:20:39
1.23,2018-11-14 14:20:43
1.24,2018-11-14 14:20:48
1.235,2018-11-14 14:20:53
1.24,2018-11-14 14:20:58
1.25,2018-11-14 14:21:02
1.245,2018-11-14 14:21:07
1.255,2018-11-14 14:21:12
1.255,2018-11-14 14:21:16
1.25,2018-11-14 14:21:21
1.26,2018-11-14 14:21:26
1.255,2018-11-14 14:21:31
1.26,2018-11-14 14:21:35
1.26,2018-11-14 14:21:40
1.26,2018-11-14 14:21:45
1.26,2018-11-14 14:21:49
1.265,2018-11-14 14:21:54
1.27,2018-11-14 14:21:59
1.27,2018-11-14 14:22:04
1.27,2018-11-14 14:22:08
1.27,2018-11-14 14:22:13
1.274,2018-11-14 14:22:18
1.279,2018-11-14 14:22:23
1.279,2018-11-14 14:22:27
1.279,2018-11-14 14:22:32
1.284,2018-11-14 14:22:37
1.284,2018-11-14 14:22:41
1.289,2018-11-14 14:22:46
1.289,2018-11-14 14:22:51
1.284,2018-11-14 14:22:56
1.284,2018-11-14 14:23:00
1.294,2018-11-14 14:23:05
1.289,2018-11-14 14:23:10
1.284,2018-11-14 14:23:14
1.27,2018-11-14 14:23:19
1.279,2018-11-14 14:23:24
1.26,2018-11-14 14:23:29
1.265,2018-11-14 14:23:33
1.235,2018-11-14 14:23:38
0.806,2018-11-14 14:23:43
0.796,2018-11-14 14:23:48
0.806,2018-11-14 14:23:52
0.801,2018-11-14 14:23:57
0.801,2018-11-14 14:24:02
0.801,2018-11-14 14:24:06
0.801,2018-11-14 14:24:11
0.801,2018-11-14 14:24:16
0.791,2018-11-14 14:24:21
0.796,2018-11-14 14:24:25
0.786,2018-11-14 14:24:30
0.796,2018-11-14 14:24:35
0.806,2018-11-14 14:24:39
0.791,2018-11-14 14:24:44
0.796,2018-11-14 14:24:49
0.801,2018-11-14 14:24:54
0.801,2018-11-14 14:24:58
0.801,2018-11-14 14:25:03
0.786,2018-11-14 14:25:08
0.801,2018-11-14 14:25:13
0.801,2018-11-14 14:25:17
0.796,2018-11-14 14:25:22
0.82,2018-11-14 14:25:27
0.806,2018-11-14 14:25:31
0.791,2018-11-14 14:25:36
0.806,2018-11-14 14:25:41
0.806,2018-11-14 14:25:46
0.811,2018-11-14 14:25:50
0.811,2018-11-14 14:25:55
0.806,2018-11-14 14:26:00
0.806,2018-11-14 14:26:04
0.811,2018-11-14 14:26:09
0.815,2018-11-14 14:26:14
0.811,2018-11-14 14:26:19
0.82,2018-11-14 14:26:23
0.811,2018-11-14 14:26:28
0.82,2018-11-14 14:26:33
0.82,2018-11-14 14:26:38
0.82,2018-11-14 14:26:42
0.82,2018-11-14 14:26:47
0.825,2018-11-14 14:26:52
0.815,2018-11-14 14:26:56
0.811,2018-11-14 14:27:01
0.815,2018-11-14 14:27:06
0.825,2018-11-14 14:27:11
0.815,2018-11-14 14:27:15
0.82,2018-11-14 14:27:20
0.815,2018-11-14 14:27:25
0.825,2018-11-14 14:27:29
0.82,2018-11-14 14:27:34
0.825,2018-11-14 14:27:39
0.82,2018-11-14 14:27:44
0.82,2018-11-14 14:27:48
0.815,2018-11-14 14:27:53
0.82,2018-11-14 14:27:58
0.825,2018-11-14 14:28:02
0.82,2018-11-14 14:28:07
0.815,2018-11-14 14:28:12
0.82,2018-11-14 14:28:17
0.815,2018-11-14 14:28:21
0.82,2018-11-14 14:28:26
0.82,2018-11-14 14:28:31
0.82,2018-11-14 14:28:36
0.815,2018-11-14 14:28:40
0.825,2018-11-14 14:28:45
0.825,2018-11-14 14:28:50
0.84,2018-11-14 14:28:54
0.825,2018-11-14 14:28:59
0.845,2018-11-14 14:29:04
0.874,2018-11-14 14:29:09
0.84,2018-11-14 14:29:13
0.83,2018-11-14 14:29:18
0.82,2018-11-14 14:29:23
0.82,2018-11-14 14:29:27
0.82,2018-11-14 14:29:32
0.815,2018-11-14 14:29:37
0.82,2018-11-14 14:29:42
0.82,2018-11-14 14:29:46
0.82,2018-11-14 14:29:51
0.825,2018-11-14 14:29:56
0.82,2018-11-14 14:30:01
0.82,2018-11-14 14:30:05
0.82,2018-11-14 14:30:10
0.825,2018-11-14 14:30:15
0.815,2018-11-14 14:30:19
0.82,2018-11-14 14:30:24
0.82,2018-11-14 14:30:29
0.82,2018-11-14 14:30:34
0.82,2018-11-14 14:30:38
0.815,2018-11-14 14:30:43
0.825,2018-11-14 14:30:48
0.825,2018-11-14 14:30:52
0.815,2018-11-14 14:30:57
0.825,2018-11-14 14:31:02
0.825,2018-11-14 14:31:07
0.825,2018-11-14 14:31:11
0.815,2018-11-14 14:31:16
0.815,2018-11-14 14:31:21
0.825,2018-11-14 14:31:26
0.815,2018-11-14 14:31:30
0.83,2018-11-14 14:31:35
0.82,2018-11-14 14:31:40
0.83,2018-11-14 14:31:44
0.825,2018-11-14 14:31:49
0.82,2018-11-14 14:31:54
0.815,2018-11-14 14:31:59
0.825,2018-11-14 14:32:03
0.815,2018-11-14 14:32:08
0.815,2018-11-14 14:32:13
0.82,2018-11-14 14:32:17
0.815,2018-11-14 14:32:22
0.825,2018-11-14 14:32:27
0.815,2018-11-14 14:32:32
0.815,2018-11-14 14:32:36
0.815,2018-11-14 14:32:41
0.806,2018-11-14 14:32:46
0.815,2018-11-14 14:32:51
0.82,2018-11-14 14:32:55
0.825,2018-11-14 14:33:00
0.82,2018-11-14 14:33:05
0.82,2018-11-14 14:33:09
0.815,2018-11-14 14:33:14
0.811,2018-11-14 14:33:19
0.811,2018-11-14 14:33:24
0.806,2018-11-14 14:33:28
0.815,2018-11-14 14:33:33
0.815,2018-11-14 14:33:38
0.806,2018-11-14 14:33:42
0.815,2018-11-14 14:33:47
0.806,2018-11-14 14:33:52
0.811,2018-11-14 14:33:57
0.815,2018-11-14 14:34:01
0.806,2018-11-14 14:34:06
0.815,2018-11-14 14:34:11
0.796,2018-11-14 14:34:16
0.811,2018-11-14 14:34:20
0.801,2018-11-14 14:34:25
0.801,2018-11-14 14:34:30
0.806,2018-11-14 14:34:34
0.806,2018-11-14 14:34:39
0.815,2018-11-14 14:34:44
0.796,2018-11-14 14:34:49
0.806,2018-11-14 14:34:53
0.835,2018-11-14 14:34:58
0.894,2018-11-14 14:35:03
1.011,2018-11-14 14:35:07
1.011,2018-11-14 14:35:12
1.157,2018-11-14 14:35:17
